tweet_id,username,followers,created_at,tweet_text,source,likes,retweets,user_location
932110279563005952,ev_eusab,18,2017-11-19 04:56:23,@B_PellScholes @Number10gov are You aware that Boris Johnson is in Your cabinet and unaware that it makes no sense… https://t.co/BD0KZPd9WN,Twitter Web Client,0,0,Neu-Ulm
932081482373484544,MattRMBlake,2913,2017-11-19 03:01:57,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter Web Client,0,14,
932073670482182144,AndreJSmith85,13,2017-11-19 02:30:54,"Nationalism is growing globally. IJS
'Trump, Brexit and the rise of the far-right harm global innovation' https://t.co/lePvjB5cIq",Twitter Web Client,0,0,"Adelaide, South Australia"
932058833660383232,nealerichmond,3943,2017-11-19 01:31:57,RT @LordCFalconer: Failure to agree Brexit talks can move to stage 2 at Dec summit will lead many  companies to disinvest or not invest in…,Twitter for iPhone,0,14,Ballinteer
932055934704201730,BeaufortEve,1873,2017-11-19 01:20:26,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter Web Client,0,116,Chelsea London  /  La Baule Fr
932054837495246849,dsmooney,4225,2017-11-19 01:16:04,RT @LordCFalconer: Failure to agree Brexit talks can move to stage 2 at Dec summit will lead many  companies to disinvest or not invest in…,Twitter for iPhone,0,14,Dublin and Brussels
932052442899992576,zuluzim909,225,2017-11-19 01:06:33,RT @LordCFalconer: Failure to agree Brexit talks can move to stage 2 at Dec summit will lead many  companies to disinvest or not invest in…,Twitter for iPad,0,14,UK & Africa
932052155359473664,philt5116,146,2017-11-19 01:05:25,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,England
932051551564247040,LordCFalconer,2905,2017-11-19 01:03:01,Failure to agree Brexit talks can move to stage 2 at Dec summit will lead many  companies to disinvest or not inves… https://t.co/cgKzsocEaj,Twitter for iPad,12,14,United Kingdom
932050428765798400,NeilHarding,2287,2017-11-19 00:58:33,"@laplandlongspur As you probably know, I think it was perfectly sane for some to reject UK-EU membership. There wil… https://t.co/uop1fLTxnW",Twitter for Android,0,0,East Sussex
932044454038528000,hey_doopiter,498,2017-11-19 00:34:49,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,UK
932040567424462848,grumpyoldhector,663,2017-11-19 00:19:22,@DeborahMeaden Diminishing the value of the pound and investing elsewhere will have a surprising effect for those w… https://t.co/fPIIXl8cyo,Twitter Web Client,0,1,Not where I want to be :(
932035853446275073,Shukezz,3298,2017-11-19 00:00:38,RT @paulbvirgo: Ferry port towns will feel the pinch after Brexit . Irish ferry companies are introducing new routes direct to continent .,Twitter for Android,0,1,"Worcester, England"
932033176888922117,paulbvirgo,261,2017-11-18 23:50:00,Ferry port towns will feel the pinch after Brexit . Irish ferry companies are introducing new routes direct to continent .,Twitter for iPhone,0,1,"Evesham, England"
932032658539937792,johnross77777,853,2017-11-18 23:47:56,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for iPhone,0,116,
932028172580859904,darwent_charles,3664,2017-11-18 23:30:07,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for iPhone,0,116,London
932021940520390657,greenteen75,35,2017-11-18 23:05:21,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPhone,0,63,
932020788957499393,SamanthaPepys,316,2017-11-18 23:00:46,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for iPad,0,15,
932019247584370689,garlict,664,2017-11-18 22:54:39,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,"London, UK"
932015791284858880,RemainLies_,297,2017-11-18 22:40:55,"RT @Brightonboy126: @cpt_horatio Investment up, jobs up, retail up, tourism up, companies moving to the UK, economy not collapsing, travel,…",Remain Lies,0,2,United Kingdom
932015719964962816,heim2yankel,39,2017-11-18 22:40:38,"@StrongerStabler @Diana_4328 And "" Corporate Brexit"" companies exempted paid for by UK taxpayers.",Twitter for iPad,0,0,
932009066574082050,krimisukrainian,873,2017-11-18 22:14:12,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for Android,0,116,
932008659856646144,myolympia,176,2017-11-18 22:12:35,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,Kensington (Olympia)
932006988850061317,belanisiya,769,2017-11-18 22:05:56,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,England
932006075427115020,Brightonboy126,84,2017-11-18 22:02:18,"@cpt_horatio Investment up, jobs up, retail up, tourism up, companies moving to the UK, economy not collapsing, tra… https://t.co/WI83JMWJ54",Twitter for iPad,0,2,"Brighton, England"
932005839480684549,mberest1982,832,2017-11-18 22:01:22,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,
932005716281516033,trishod64,450,2017-11-18 22:00:53,"RT @carolJhedges: @doctor_oxford 18mnth old g/son rushed to Watford Pediatric A&amp;E few weeks ago. Night staff (not paid extra) ALL EU: kind,…",Twitter Lite,0,3,London
932005461024477184,rgn2602,470,2017-11-18 21:59:52,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,Heaton Moor
932005055825408000,dianehain,3050,2017-11-18 21:58:15,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,
932003744346144768,Pepsgaff,245,2017-11-18 21:53:03,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,
932003103930552320,BDO_Trainees_UK,927,2017-11-18 21:50:30,RT @bdoaccountant: More and more companies are thinking of registering for 'authorised economic status' (AEO) ahead of Brexit. Are you? Is…,Twitter for iPhone,0,6,United Kingdom
932002583102808064,GillWren2,111,2017-11-18 21:48:26,"RT @adambedders: Read this below. I mention Ireland in every farmer Brexit meeting. 

- 40% of Irish food exports come to UK. 
- UK meat pr…",Twitter for iPhone,0,4,
932001181047644163,manatrue,3034,2017-11-18 21:42:51,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,london uk
932001041465462784,Roger_1,188,2017-11-18 21:42:18,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,Somerset
931999079093194752,pmcc1973,120,2017-11-18 21:34:30,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for Android,0,116,"Dunfermline, Scotland"
931998665694203904,jonclea,284,2017-11-18 21:32:52,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter Web Client,0,33,
931998173735915521,Revoke_A50,190,2017-11-18 21:30:54,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,United Kingdom
931997656200687616,RuralLeader,2867,2017-11-18 21:28:51,RT @VoltaireOK: @LabourRichard ScotGov has a good record of saving companies and this is no different. No one forced intervention it is bas…,Twitter Web Client,0,1,Scotland
931997590043942913,ks_1968,2084,2017-11-18 21:28:35,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,
931996920544931840,McleanRoddy,718,2017-11-18 21:25:56,"RT @adambedders: Read this below. I mention Ireland in every farmer Brexit meeting. 

- 40% of Irish food exports come to UK. 
- UK meat pr…",Twitter for iPad,0,4,Scottish Borders
931996885405052929,Vicgoch,267,2017-11-18 21:25:47,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Mac,0,63,Parkgate. Neston Cheshire
931996496727367684,hawkred7,768,2017-11-18 21:24:15,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,
931995643236757505,jerryhogg,3061,2017-11-18 21:20:51,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,"Les Carroz d'Arâches, France"
931995617915817984,testedbylife,910,2017-11-18 21:20:45,"The vision of hedge funds buying up failing UK companies post #Brexit for a song, selling the assets and then re-es… https://t.co/i4qudwxnn6",Twitter Web Client,1,0,Berlin + Paris - occasionally Brighton
931994759526338560,emmahiacono,21,2017-11-18 21:17:20,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,
931994323306139655,linzik17,302,2017-11-18 21:15:36,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,Southsea
931993739031138305,piacolson,243,2017-11-18 21:13:17,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,France
931993623822000128,retireenjoy,1126,2017-11-18 21:12:50,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,UK
931993407962206208,JoRichardsKent,6377,2017-11-18 21:11:58,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,Kent
931993195067658241,maccap,611,2017-11-18 21:11:07,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitterrific,0,63,Freistaat Bayern
931992965882548225,sonofr,10189,2017-11-18 21:10:13,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter Web Client,0,63,UK
931992374934491144,arnaudhumblot,324,2017-11-18 21:07:52,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,
931992093265989633,VoltaireOK,743,2017-11-18 21:06:45,@LabourRichard ScotGov has a good record of saving companies and this is no different. No one forced intervention i… https://t.co/cgNx6zc0bg,Twitter Lite,3,1,
931991938353500160,Joelsimi,686,2017-11-18 21:06:08,"@Benfogle *I am daft. 

Let’s just get on with Brexit shall we? We can laugh as hundreds of thousands of people los… https://t.co/Zs3K1KKjNJ",Twitter for iPad,13,1,
931989151376990208,officialjacwild,134,2017-11-18 20:55:03,"@DailyDashboard @EU_Commission Is that open to UK companies, or are we out due to the clusterfuck that is Brexit?",Twitter Web Client,0,0,pyongyang on thames
931988664116305923,LVIaLondres,1416,2017-11-18 20:53:07,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for iPhone,0,15,
931988480607113221,thompsonkf1,288,2017-11-18 20:52:23,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for iPhone,0,15,cambridge
931988127299919872,wildwordz,152,2017-11-18 20:50:59,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter Web Client,0,15,
931988043933868034,Samillian1968,189,2017-11-18 20:50:39,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter Web Client,0,15,
931988001110069249,TriciaKicksSaaS,1476,2017-11-18 20:50:29,RT @InfoSecHotSpot: Companies face cybersecurity double whammy in Brexit and GDPR https://t.co/uFnurRQ1vg via @InfoSecHotSpot,Twitter for iPhone,0,3,"New York, NY"
931987907937783808,phil36pip,843,2017-11-18 20:50:07,"RT @Loreign83: The CBI is a waste of time, it didn’t represent my business or private companies,” he said. “I didn’t agree with its view on…",Twitter for Android,0,1,fighting back !!
931987856129740801,EFTA4UK,2836,2017-11-18 20:49:55,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for Android,0,15,
931986972004012033,h1llbillies,861,2017-11-18 20:46:24,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for iPhone,0,15,
931986839514337280,HeleninBelgium,76,2017-11-18 20:45:52,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for iPhone,0,15,
931986327196794880,hbthoms,295,2017-11-18 20:43:50,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter for Android,0,15,"Solihull, England"
931986279637684226,jezardscribe1,441,2017-11-18 20:43:39,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter Lite,0,15,"London, England"
931986046547644416,k3books,11511,2017-11-18 20:42:43,@HodgkinDavid @Undercover_mole @BrexitBin @carryonkeith @StuartLothian @Anna_Soubry @tombrakemp @ChukaUmunna… https://t.co/R3vQPUCrvk,Twitter for Android,0,0,Leeds UK
931985884714557440,nickreeves9876,16714,2017-11-18 20:42:05,"RT @welshgirl900: @lindarich48 @BenPBradshaw @ThatTimWalker Legatum's unaudited accounts filed with companies house, registered in the Caym…",Twitter Web Client,0,15,"South East, England"
931985141395836929,efrogwraig,276,2017-11-18 20:39:07,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,Maesyrysgub
931984907223609344,Loreign83,2767,2017-11-18 20:38:11,"The CBI is a waste of time, it didn’t represent my business or private companies,” he said. “I didn’t agree with it… https://t.co/iHzggaAzV6",Twitter Web Client,2,1,"Dartford, Kent"
931981992106889216,aSamEvans,2070,2017-11-18 20:26:36,"RT @adambedders: Read this below. I mention Ireland in every farmer Brexit meeting. 

- 40% of Irish food exports come to UK. 
- UK meat pr…",Twitter for iPhone,0,4,"Montgomeryshire, Wales, UK"
931979263607279617,KidTempo,130,2017-11-18 20:15:46,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for Android,0,116,"Colwyn Bay, Wales"
931978946987610113,mike_chalmers11,19,2017-11-18 20:14:30,"@chrisgreybrexit @eureferendum Could you enlighten me, where you see the dossier of economic doom from Brexit (real… https://t.co/JzHZROUC6z",Twitter for iPhone,0,0,
931975737585827840,ville_partanen,187,2017-11-18 20:01:45,RT @InfoSecHotSpot: Companies face cybersecurity double whammy in Brexit and GDPR https://t.co/uFnurRQ1vg via @InfoSecHotSpot,Twitter for iPhone,0,3,Finland
931973578073038850,Valerie90547648,90,2017-11-18 19:53:10,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for Android,0,116,
931973132126076929,shakesheave,152,2017-11-18 19:51:24,Project Fear DESTROYED: CEO admits companies are STILL investing in UK despite Brexit https://t.co/ullMAmoocv via @This Is England,Twitter Web Client,0,0,New Zealand
931972134846566400,InfoSecHotSpot,113689,2017-11-18 19:47:26,Companies face cybersecurity double whammy in Brexit and GDPR https://t.co/uFnurRQ1vg via @InfoSecHotSpot,Twibble.io,2,3,"Texas, USA"
931970585298657281,gudnameztaken,256,2017-11-18 19:41:17,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for iPhone,0,116,
931964959847866369,Loupo85,4184,2017-11-18 19:18:56,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",TweetDeck,0,12,FRANCE (44500)
931962011864485889,fghays22,1284,2017-11-18 19:07:13,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",Twitter for Android,0,12,
931960773341040641,retireenjoy,1126,2017-11-18 19:02:18,"Legatum - shoddy deceptive stuff, justified by vulture analogy - cleaning out the weak leaving the strong. Who’s th… https://t.co/3EYHYQMNdF",Twitter for iPhone,0,0,UK
931960058958802945,HatherNora,519,2017-11-18 18:59:27,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for Android,0,33,
931959725285093376,mastermusicsale,232,2017-11-18 18:58:08,Project Fear DESTROYED: CEO admits companies are STILL investing in UK despite Brexit - This Is England https://t.co/WcF0AoNxIs,Facebook,0,0,"Tewkesbury, united Kingdom"
931958277918818304,MyattAnna,60,2017-11-18 18:52:23,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,
931957694356971521,okitwas,99,2017-11-18 18:50:03,"@paulw1415 @LarsFJ1 @campbellclaret If Europeans do not buy UK made cars, Mini, Rolls, Bentley, Nissan, Honda, Rang… https://t.co/wAXIV3UsJw",Twitter Web Client,0,0,
931957204890148864,carp_pridham,386,2017-11-18 18:48:07,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPad,0,33,
931956826085638145,HMYBritanniaUK,1427,2017-11-18 18:46:36,"Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Gi7BEjI2cX… https://t.co/lA4eSn5AtL",IFTTT,0,0,United Kingdom
931956487144050688,AnitaMannion,792,2017-11-18 18:45:16,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",Twitter for Windows Phone,0,12,
931956365911822337,Stekelbaars,88,2017-11-18 18:44:47,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",Twitter for Android,0,12,the hague -- den haag
931956236433715200,fiona_fionnagal,507,2017-11-18 18:44:16,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",Twitter Web Client,0,12,
931955930769608705,arnhemsmeisje62,147,2017-11-18 18:43:03,"RT @Brexit: Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6…",Twitter Web Client,0,12,
931955696505180160,Brexit,49173,2017-11-18 18:42:07,"Britain's companies are a decade behind Denmark in technology, industry group says https://t.co/Tniyh02fKe https://t.co/G6aXZr6jpD",SocialFlow,6,12,"London, England"
931952600387383296,Fooglie,314,2017-11-18 18:29:49,RT @carolecadwalla: .@guardian @LeaveEUOfficial @vote_leave @ElectoralCommUK @ICOnews @CamAnalytica @Campaignmag @realDonaldTrump @Arron_ba…,Twitter for iPad,0,671,The blue half of Liverpool
931951860914716672,sdjohns,1942,2017-11-18 18:26:53,"RT @carryonkeith: Warnings from car makers, farmers, tech companies, banks, airlines, port authorities and many more that catastrophe looms…",Twitter for iPhone,0,563,London
931951293349933056,annyarej,290,2017-11-18 18:24:37,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for Android,0,14,"Lancs, UK"
931950251757461504,wtime90,1975,2017-11-18 18:20:29,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,United States
931949242914148352,Longhouses1,1034,2017-11-18 18:16:28,"And the Companies Act 2006 requires 75% for a Special Resolution, yet 51.9% of a 72.2% turnout, were enough for Bre… https://t.co/d1po0plSHx",Twitter Web Client,2,0,Scotland
931948819268489218,ronthomasphotog,1282,2017-11-18 18:14:47,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter for iPhone,0,33,Birkenhead Merseyside
931948520239747073,DrGreenmantle,981,2017-11-18 18:13:36,RT @fascinatorfun: @faisalislam 2/2.  The Cadwalladr story said AggregateIQ transferred its IP to Cambridge Analytica and could use it only…,Twitter Web Client,0,33,"Szombathely, Hungary"
931947983905714176,steve_walke23,292,2017-11-18 18:11:28,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for iPhone,0,14,Rochdale
931947169602506762,JustineLattimer,467,2017-11-18 18:08:14,"RT @BremainInSpain: ""I think if we were not in Europe, there would be firms and companies who would be looking to say do they need actually…",Twitter for iPhone,0,116,"Birmingham, UK"
931945594700075009,retireenjoy,1126,2017-11-18 18:01:59,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPhone,0,63,UK
931945145003540481,MikeMol1982,676,2017-11-18 18:00:11,RT @GrantLewis1: @legalclaret @Anna_Soubry Companies House says Voter Consultancy Ltd has one director. Thomas Borwick. Mentioned in this b…,Twitter for Android,0,2,
931945112363511808,oldbid45,929,2017-11-18 18:00:04,"Project Fear DESTROYED: CEO admits companies are STILL investing in UK despite Brexit https://t.co/lGAs4CJdXT   ""despite"" !!!",Twitter Web Client,0,0,
931944597458169856,AmorginaAnnie,1137,2017-11-18 17:58:01,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,Occitanie
931944569641558016,naifa14,848,2017-11-18 17:57:54,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPhone,0,63,Justice for all
931943153824862208,dgnbarker,8088,2017-11-18 17:52:17,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,Uzège
931943049126608896,jaden_lessnick,1,2017-11-18 17:51:52,"UK relying on German companies for Brexit #mpol385
https://t.co/jYO620EOeu",Twitter Web Client,0,0,
931942998325301249,bopunt46,86,2017-11-18 17:51:40,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for iPad,0,14,
931942031240376320,BrimhamG,748,2017-11-18 17:47:49,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for Android,0,14,
931941984167759877,CurlyClareToo,1773,2017-11-18 17:47:38,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,"Faversham, UK"
931941544801787904,toekneekaybee,1010,2017-11-18 17:45:53,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPad,0,63,Disunited Kingdom
931941367739240448,ValerieTomalin,490,2017-11-18 17:45:11,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for iPhone,0,14,
931941082044227584,EnfieldforEU,1620,2017-11-18 17:44:03,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter Lite,0,63,"Enfield, UK, Europe"
931941071646535680,dlewiswriter,461,2017-11-18 17:44:00,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPhone,0,63,Wales
931940922782298112,NeilStockhamBDO,69,2017-11-18 17:43:25,RT @bdoaccountant: More and more companies are thinking of registering for 'authorised economic status' (AEO) ahead of Brexit. Are you? Is…,Twitter for iPhone,0,6,"London, England"
931940803093688320,JackiefromAwnya,3594,2017-11-18 17:42:56,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter Web Client,0,63,Yorkshire Lass
931940318278275072,niktraykov,387,2017-11-18 17:41:01,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for Android,0,14,London
931940296740474880,andymoz78,7296,2017-11-18 17:40:56,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for iPhone,0,63,"Cambridge, England"
931939551337156608,brianrowe13,2192,2017-11-18 17:37:58,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,Yorkshire England
931939487193731072,bellaale,4816,2017-11-18 17:37:43,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for Android,0,14,http://goo.gl/maps/H174Z
931939399478251521,smilinglaura,4003,2017-11-18 17:37:22,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter Web Client,0,14,
931939053892759552,LittleGravitas,658,2017-11-18 17:35:59,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",TweetDeck,0,14,
931938745221308422,csibike1,2979,2017-11-18 17:34:46,RT @carolecadwalla: .@guardian @LeaveEUOfficial @vote_leave @ElectoralCommUK @ICOnews @CamAnalytica @Campaignmag @realDonaldTrump @Arron_ba…,Twitter for iPhone,0,671,"London as yet GB, Europe"
931938526865842183,ChelsClive,2116,2017-11-18 17:33:54,"RT @AidanPolyglot: Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemies, a…",Twitter for iPad,0,14,"UK, London"
931937338867027969,AidanPolyglot,1868,2017-11-18 17:29:10,"Hannan's tweet shows how Brexit is inherently confrontational, disruptive and pugilistic, turning allies into enemi… https://t.co/QlkZ25V3fe",Twitter Lite,17,14,Manchester Liverpool
931937280985575425,ex2Tory,2518,2017-11-18 17:28:57,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter Lite,0,63,"Ottawa, Ontario"
931936176319197186,ddek8124343,118,2017-11-18 17:24:33,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,
931933773935075328,adsellars,49,2017-11-18 17:15:00,"RT @sonofr: By helping to engineer a ""disruptive transition"" for Brexit, there'll be huge profits, to be made from the chaos. Companies wil…",Twitter for Android,0,63,"Brighton, UK"
